,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activations,param_model__epsilon,param_model__llambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
44,2.838072109222412,0.03352689372733779,0.001300954818725586,0.0003999610939670809,"['elu', 'identity']",0.0001,0.1,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.1}",-0.043063292513418165,-0.055145773353991075,-0.13642125736062227,-0.05481308687793184,-0.14967318529944326,-0.08782331908108132,0.04549312686426637,50
45,2.8575947284698486,0.03318306796044749,0.0012022018432617187,0.0006797946394044275,"['elu', 'identity']",0.001,0.0,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0}",-0.012930543169243025,-0.02020636672658445,-0.01946991718455437,-0.01835984730983892,-0.02092775895676234,-0.018378886669396622,0.0028534747335346735,22
46,2.877333736419678,0.040963420716247256,0.0008005142211914062,0.0004002594112687321,"['elu', 'identity']",0.001,0.0001,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.0001}",-0.025437818631148232,-0.016227336836046352,-0.03552324373841872,-0.028177617403370308,-0.02404748937809342,-0.025882701197415404,0.0062449769374689,30
47,2.860750913619995,0.026321698250275766,0.0013008594512939453,0.00040015339047175783,"['elu', 'identity']",0.001,0.001,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.001}",-0.028089269199839277,-0.02820869410715557,-0.022414231633978633,-0.033936207190291695,-0.020070581536152238,-0.026543796733483484,0.004873682871772847,31
48,2.8712239265441895,0.02784516273213138,0.0012003421783447266,0.00039952018632142297,"['elu', 'identity']",0.001,0.01,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.01}",-0.031424924948245295,-0.018125387917839554,-0.025337690312448466,-0.024873423486437615,-0.035806480825784075,-0.027113581498151,0.006051675839353691,32
49,2.8379716873168945,0.015184942466363696,0.0010001182556152344,5.917393515582494e-07,"['elu', 'identity']",0.001,0.1,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.1}",-0.02011729985525834,-0.021233262358158117,-0.023178892745152266,-0.02179473917263732,-0.02053456510663514,-0.021371751847568236,0.0010712970904255676,24
50,2.868169641494751,0.01864119931056549,0.0014010906219482423,0.0004898640656727574,"['elu', 'identity']",0.01,0.0,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0}",-0.006294894493341689,-0.00740312217520318,-0.010836389749845667,-0.00862866295532668,-0.00897011498373979,-0.008426636871491401,0.001531992156122016,15
51,2.8617308139801025,0.0140353855104234,0.0011049747467041016,0.00019944808443126232,"['elu', 'identity']",0.01,0.0001,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.0001}",-0.00928475353353931,-0.005079246332109713,-0.008372126433283712,-0.008602695458656225,-0.00885817309699017,-0.008039398970915827,0.0015107490326669861,12
52,2.8670331954956056,0.01343469667968486,0.001200103759765625,0.00039999503134938077,"['elu', 'identity']",0.01,0.001,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.001}",-0.007099758093156345,-0.006099741954273556,-0.008647955669928448,-0.009044714167162843,-0.008329810063088581,-0.007844395989521954,0.001088154585505111,11
53,2.8533172607421875,0.021509127638721547,0.0012006282806396485,0.0003992575891767552,"['elu', 'identity']",0.01,0.01,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.01}",-0.013969958800262578,-0.01477875534598859,-0.013818723099603136,-0.014095302985137942,-0.012202153697682929,-0.013772978785735034,0.0008513359506451772,20
54,2.8622798919677734,0.02959591431326668,0.001354217529296875,0.0008046122711765847,"['elu', 'identity']",0.01,0.1,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.1}",-0.06751873558595212,-0.06782435579627323,-0.05765012615618228,-0.06051495283652261,-0.06435192107904954,-0.06357201829079595,0.003966904477630133,41
55,2.8600903511047364,0.0157152023993981,0.0008007526397705078,0.000400381668756788,"['elu', 'identity']",0.1,0.0,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0}",-0.004838512232455919,-0.0038140227909819403,-0.004655471379300913,-0.00483414420822765,-0.0030384019342107283,-0.0042361105090354305,0.0007083868368623952,1
56,2.860344743728638,0.02004804280274203,0.0010001182556152344,0.0006324098970674392,"['elu', 'identity']",0.1,0.0001,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.0001}",-0.0031098197115898545,-0.0036964771372822113,-0.008642953289936145,-0.005876579733940945,-0.003541582853236187,-0.0049734825451970685,0.002070503261328674,2
57,2.8518189907073976,0.02327233762550501,0.0011996746063232422,0.00039961344799898974,"['elu', 'identity']",0.1,0.001,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.001}",-0.015629784821918145,-0.008236066535129991,-0.005596678564298729,-0.009764310092936136,-0.014848040578189859,-0.010814976118494572,0.003858323337595733,18
58,2.8602426528930662,0.01233103018752945,0.0012002944946289062,0.0004003763589283707,"['elu', 'identity']",0.1,0.01,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.01}",-0.02327481697770504,-0.02154599473626349,-0.021055744342999887,-0.021799558540624934,-0.02167495384429022,-0.02187021368837671,0.0007462582931500877,27
59,2.8643354415893554,0.04191481540047421,0.001200389862060547,0.00040164068845379726,"['elu', 'identity']",0.1,0.1,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.1}",-0.08695039266141766,-0.07031081831424173,-0.07867156661009242,-0.06542412864983918,-0.06921614257848263,-0.07411460976281473,0.007739656974869348,47
