,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activations,param_model__epsilon,param_model__llambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15,15.757537794113158,1.6518913760802059,0.002437925338745117,0.0035619537820227995,"['relu', 'identity']",0.0001,10.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 10}",-0.09197049353201547,-0.23156445179383842,-0.09497862696325214,-0.09258912520772715,-0.14828879480150622,-0.1318782984596679,0.05423004949704033,33
16,15.392175197601318,1.4885379702822552,0.005693292617797852,0.003896917475727975,"['relu', 'identity']",0.001,0.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0}",-0.02437379201921698,-0.02009604671003611,-0.01761949803460914,-0.027419849791782247,-0.03655277497528893,-0.02521239230618668,0.006603172476201066,11
17,8.438313817977905,4.752280434916401,0.0008067607879638672,0.0016135215759277345,"['relu', 'identity']",0.001,0.001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.001}",-0.038755734733898234,-0.02163348847341239,-0.015747974074195918,-0.017683309543820983,-0.03480132947292667,-0.025724367259650837,0.009307310037748867,12
18,6.476375865936279,0.49214997907764263,0.0,0.0,"['relu', 'identity']",0.001,0.1,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.1}",-0.020054069333331336,-0.025523206149330492,-0.016091448137302507,-0.02226453072213054,-0.019759656404028395,-0.020738582149224655,0.0031062470540520817,7
19,14.688422584533692,1.0216813181577884,0.006577396392822265,0.00554242601708948,"['relu', 'identity']",0.001,10.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 10}",-0.08689488754164565,-0.08619378768969849,-0.07903457117427846,-0.0812656076352589,-0.08423415146522824,-0.08352460110122195,0.0029749040212343047,25
20,10.439944410324097,3.800055917544103,0.0044310569763183595,0.005652298626151489,"['relu', 'identity']",0.01,0.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0}",-0.005089112844844908,-0.00709446601771213,-0.006637759464441999,-0.00827705690623488,-0.008649909081348548,-0.007149660862916493,0.0012674947102749206,2
21,5.879552507400513,0.09450160802224417,0.002300930023193359,0.003813928191025919,"['relu', 'identity']",0.01,0.001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.001}",-0.008551261236208706,-0.0071611331903840055,-0.00858076862988697,-0.010243930896502268,-0.0050325867947281265,-0.007913936149542016,0.0017406097060285255,4
22,9.766780138015747,4.021439803037048,0.006094932556152344,0.007474045750070245,"['relu', 'identity']",0.01,0.1,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.1}",-0.06787396024781849,-0.06845302025741241,-0.0636276759052476,-0.06218097500703074,-0.0647842580445168,-0.06538397789240522,0.0024216738516258025,18
23,12.36365008354187,3.7291804408886295,0.005230331420898437,0.006783381910391218,"['relu', 'identity']",0.01,10.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 10}",-0.08692223564585731,-0.08607896637543146,-0.07878489362326918,-0.08133280394532987,-0.08388123485122559,-0.08340002688822268,0.0030128756416767256,22
24,14.257259941101074,0.6033170986635292,0.0,0.0,"['leaky_relu', 'identity']",0.0001,0.0,"{'model__activations': ['leaky_relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0}",-0.12552200784913417,-0.15098596730665523,-0.13826155565078677,-0.13272573368094662,-0.1437532822375338,-0.13824970934501132,0.008775083068428917,34
