,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activations,param_model__epsilon,param_model__llambda,param_model__n_hidden,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
79,0.200773286819458,0.016625911066187816,0.0007996559143066406,0.00039982802823816167,"['relu', 'softmax']",0.001,0.0001,"[50, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.0001, 'model__n_hidden': [50, 2]}",0.967032967032967,0.945054945054945,0.9230769230769231,0.989010989010989,0.9340659340659341,0.9516483516483516,0.023671054097294527,100
80,0.20775699615478516,0.012874989064935487,0.0006023883819580078,0.0004918548035650163,"['relu', 'softmax']",0.001,0.0001,"[100, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.0001, 'model__n_hidden': [100, 2]}",0.9340659340659341,0.978021978021978,0.8901098901098901,0.967032967032967,0.9340659340659341,0.9406593406593406,0.03076923076923078,128
81,0.1918860912322998,0.006435987138052288,0.0006005287170410157,0.0004903307571299135,"['relu', 'softmax']",0.001,0.001,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.001, 'model__n_hidden': [25, 2]}",0.945054945054945,0.978021978021978,0.9340659340659341,1.0,0.989010989010989,0.9692307692307691,0.02544139978635215,18
82,0.19053163528442382,0.004871946337337018,0.0008200168609619141,0.0004118241212117157,"['relu', 'softmax']",0.001,0.001,"[50, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.001, 'model__n_hidden': [50, 2]}",0.978021978021978,0.9560439560439561,0.9230769230769231,0.989010989010989,0.978021978021978,0.9648351648351647,0.02346610604842044,39
83,0.2116551399230957,0.0026424584887900617,0.0006008625030517578,0.0004906038091752513,"['relu', 'softmax']",0.001,0.001,"[100, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.001, 'model__n_hidden': [100, 2]}",0.9560439560439561,0.9560439560439561,0.945054945054945,0.989010989010989,0.967032967032967,0.9626373626373625,0.014906219743132469,51
84,0.18841123580932617,0.010653735810482796,0.0007006168365478515,0.00039958008138167415,"['relu', 'softmax']",0.001,0.01,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.01, 'model__n_hidden': [25, 2]}",0.945054945054945,0.9560439560439561,0.9010989010989011,0.9560439560439561,0.989010989010989,0.9494505494505494,0.028316700498296987,109
85,0.19227814674377441,0.009084770536801427,0.0006001472473144531,0.0004900184152242392,"['relu', 'softmax']",0.001,0.01,"[50, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.01, 'model__n_hidden': [50, 2]}",0.945054945054945,0.9560439560439561,0.9560439560439561,0.967032967032967,0.978021978021978,0.9604395604395604,0.011206636293610508,60
86,0.2061323642730713,0.011349234044026013,0.0008012294769287109,0.0004006195449756436,"['relu', 'softmax']",0.001,0.01,"[100, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.01, 'model__n_hidden': [100, 2]}",0.945054945054945,0.9560439560439561,0.9120879120879121,0.978021978021978,0.978021978021978,0.9538461538461538,0.02447368950694515,91
87,0.19159483909606934,0.00824190106623542,0.0006003856658935546,0.0004902149538458389,"['relu', 'softmax']",0.001,0.1,"[25, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.1, 'model__n_hidden': [25, 2]}",0.9340659340659341,0.967032967032967,0.9230769230769231,0.989010989010989,0.989010989010989,0.9604395604395604,0.02745054065230065,60
88,0.19244804382324218,0.010728331978506157,0.0006001472473144531,0.0004900184152242392,"['relu', 'softmax']",0.001,0.1,"[50, 2]","{'model__activations': ['relu', 'softmax'], 'model__epsilon': 0.001, 'model__llambda': 0.1, 'model__n_hidden': [50, 2]}",0.9230769230769231,0.989010989010989,0.9230769230769231,0.978021978021978,0.967032967032967,0.956043956043956,0.027800243166315405,78
