,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activations,param_model__epsilon,param_model__llambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,1.5863940238952636,0.027685750263933908,0.0010005950927734375,7.294205923451594e-07,"['sigmoid', 'identity']",0.01,0.1,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.1}",-0.05834587948895693,-0.057177320491579496,-0.052355667128222774,-0.05085991830038675,-0.056755392743997914,-0.05509883563062877,0.00293601662700266,20
11,1.5840396404266357,0.07390029026428516,0.0007016181945800782,0.0004003350931984656,"['sigmoid', 'identity']",0.01,10.0,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 10}",-0.08691942107074667,-0.08601943090655954,-0.07861502549397184,-0.08143827822791003,-0.0840209380855727,-0.08340261875695215,0.0030455740377984923,33
12,1.5657442092895508,0.03863697458523093,0.0011997699737548828,0.00040004280029961865,"['sigmoid', 'identity']",0.1,0.0,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0}",-0.006531554294422913,-0.008217251824939951,-0.007494822093967954,-0.0055217235874466565,-0.00565888168692892,-0.006684846697541279,0.0010424282949330471,1
13,1.5636662483215331,0.019369625217988184,0.0010002613067626952,6.325959759436417e-07,"['sigmoid', 'identity']",0.1,0.001,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.001}",-0.012280846997628485,-0.005395566284204605,-0.008912855237653389,-0.013311073293338456,-0.006177599507428737,-0.009215588264050735,0.0031648822924726736,6
14,1.566983413696289,0.026340950108485278,0.000700998306274414,0.00039980830597511035,"['sigmoid', 'identity']",0.1,0.1,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.1}",-0.07254846188154757,-0.0861526760634204,-0.06276495459226243,-0.0812783208200392,-0.07385832976670612,-0.07532054862479516,0.00800369320736187,25
15,1.582963466644287,0.0440365062256787,0.0008005142211914062,0.0004002609450434047,"['sigmoid', 'identity']",0.1,10.0,"{'model__activations': ['sigmoid', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 10}",-0.08693999780671836,-0.08601293277206747,-0.0787487202000872,-0.08124396171184566,-0.0838711174861757,-0.08336334599537888,0.0030284365975032732,31
16,1.5618095874786377,0.011928992324715806,0.000901031494140625,0.0004908171151460052,"['relu', 'identity']",0.0001,0.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0}",-0.11200097011064397,-0.19312922239766578,-0.07106019089818325,-0.14197856182467522,-0.08182573098949451,-0.11999893524413255,0.04415269992034309,38
17,1.5604547023773194,0.01832539618810955,0.0010004043579101562,1.1968517683039792e-06,"['relu', 'identity']",0.0001,0.001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.001}",-0.04113185254512823,-0.14858911058052485,-0.21780936581321478,-0.30443536085337974,-0.09626271585763754,-0.16164568112997704,0.09220872103570808,46
18,1.5617811679840088,0.03253542510572026,0.0011013031005859375,0.00020060995449013754,"['relu', 'identity']",0.0001,0.1,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.1}",-0.17529771321359797,-0.13572098412974085,-0.13300643363761464,-0.22291739886369386,-0.06380295224175252,-0.14614909641727997,0.05254593550987735,43
19,1.535815143585205,0.030235162913875905,0.0008042335510253906,0.0004021667150678863,"['relu', 'identity']",0.0001,10.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 10}",-0.0941995384705344,-0.15263460255577754,-0.0917632169826905,-0.17019620405187688,-0.10737313153199889,-0.12323333871857564,0.03210863225506273,39
20,1.5626466274261475,0.047887720723623683,0.001300668716430664,0.00040011626149675063,"['relu', 'identity']",0.001,0.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0}",-0.05684965472907245,-0.07942999131403376,-0.05266429823019734,-0.07308098268393153,-0.0624218358424605,-0.0648893525599391,0.00998709480072354,24
21,1.5359214305877686,0.023589355306262074,0.0009996414184570313,8.176054095975041e-07,"['relu', 'identity']",0.001,0.001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.001}",-0.03755076591912364,-0.07658943414826885,-0.0621611622829325,-0.01957779614362332,-0.01510366449737387,-0.042196564598264444,0.023869109762380686,18
22,1.539741611480713,0.020569333679073716,0.000800180435180664,0.0004000909670431816,"['relu', 'identity']",0.001,0.1,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.1}",-0.028133851464694878,-0.018750273083801075,-0.026291556648164727,-0.024599412720281624,-0.02164450938149515,-0.02388392065968749,0.0033388576518154902,13
23,1.5944772720336915,0.0818593918689585,0.0010010719299316407,1.6750495977640435e-06,"['relu', 'identity']",0.001,10.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 10}",-0.08769599798233357,-0.08722175337227349,-0.08456585196266228,-0.08209729489740368,-0.08540847494294479,-0.08539787463152357,0.002009681828841666,35
24,1.5501620769500732,0.011472438431087504,0.0010088443756103515,1.6364339888612096e-05,"['relu', 'identity']",0.01,0.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0}",-0.009099741655437102,-0.009692058391633616,-0.006228528730659858,-0.010298997215915208,-0.010207429835782513,-0.009105351165885659,0.0015006486895048827,5
25,1.5552289962768555,0.07620084384498939,0.0012005329132080077,0.00039942880415803726,"['relu', 'identity']",0.01,0.001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.001}",-0.010789928654324783,-0.011467680360784573,-0.00990106535219814,-0.011235267455484177,-0.015961196995835272,-0.01187102776372539,0.0021140431325528558,11
26,1.5713274955749512,0.04512185568797763,0.0013009071350097655,0.0004000572139886732,"['relu', 'identity']",0.01,0.1,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.1}",-0.06062411868021591,-0.061120985716847986,-0.05181245112384996,-0.055842843120137375,-0.05936445977818836,-0.05775297168384792,0.0034963487564343655,22
27,1.5433960914611817,0.014715490815353378,0.0009000778198242187,0.0004904783585508631,"['relu', 'identity']",0.01,10.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 10}",-0.08691494943340952,-0.08600783640508057,-0.07872738683503662,-0.08125890892600283,-0.08387134317044628,-0.08335608495399516,0.003026079534302667,29
28,1.5466153621673584,0.025392339423249827,0.0011003971099853515,0.00020105863513702877,"['relu', 'identity']",0.1,0.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0}",-0.007218565727332967,-0.012210196332644467,-0.003297952837702559,-0.016586967254733773,-0.012781403201667341,-0.01041901707081622,0.004642956934210446,10
29,1.5592130184173585,0.037219027072329935,0.00050048828125,0.00044697056371869383,"['relu', 'identity']",0.1,0.001,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.001}",-0.006474351103490836,-0.010561908629981298,-0.0034930455573280107,-0.013766563006589717,-0.006332175766567243,-0.00812560881279142,0.003609975552422851,2
30,1.5588476181030273,0.013010162583097744,0.0010012149810791015,1.4666134356717776e-06,"['relu', 'identity']",0.1,0.1,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.1}",-0.07202841643640803,-0.0860062463167604,-0.06277591496956716,-0.08144107632474835,-0.08365925438021261,-0.07718218168553931,0.008626199485182489,26
31,1.586858367919922,0.04032721382819515,0.0011996746063232422,0.00040009025666136835,"['relu', 'identity']",0.1,10.0,"{'model__activations': ['relu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 10}",-0.0869309726477054,-0.0860218573646804,-0.07867089331338567,-0.08129925524690534,-0.08388196618161552,-0.08336098895085847,0.003044475801876345,30
32,1.5742802619934082,0.03370323854255493,0.00120086669921875,0.0003996140169826281,"['elu', 'identity']",0.0001,0.0,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0}",-0.14585015809897145,-0.1790483705888829,-0.2197788851586671,-0.059287542766207534,-0.15671069947764824,-0.15213513121807545,0.052879317873699906,44
33,1.5584481716156007,0.04831025723240251,0.0009007930755615234,0.0004910136813735063,"['elu', 'identity']",0.0001,0.001,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.001}",-0.16286362679008462,-0.11000613620169993,-0.24657596090063946,-0.1140401459372973,-0.1631597881226449,-0.15932913159047324,0.0492402800684061,45
34,1.5755080223083495,0.02328511630936408,0.0008007049560546875,0.00040035443739391136,"['elu', 'identity']",0.0001,0.1,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 0.1}",-0.3098891110960336,-0.14972538384461817,-0.17682075349530982,-0.29807148404832107,-0.06500734026606789,-0.1999028145500701,0.09271614549364687,47
35,1.539123010635376,0.02977228719331933,0.0012010097503662109,0.000401094760807299,"['elu', 'identity']",0.0001,10.0,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.0001, 'model__llambda': 10}",-0.09750428771392623,-0.10505234982446181,-0.13239885124004952,-0.10566643211792101,-0.08743014343884817,-0.10561041286704134,0.014927601712666909,37
36,1.5653531551361084,0.019485549767445536,0.0009997367858886718,3.504023183989303e-07,"['elu', 'identity']",0.001,0.0,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0}",-0.10047392131204134,-0.0178657316268525,-0.10740513259587614,-0.03480913269856913,-0.030041715782339305,-0.05811912680313569,0.037881582973517236,23
37,1.542724847793579,0.03826423775318149,0.0010082721710205078,1.4019336826438324e-05,"['elu', 'identity']",0.001,0.001,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.001}",-0.048122905317913585,-0.06556884413425827,-0.027306237336849087,-0.04920856099743839,-0.06633144185559887,-0.05130759792841164,0.014280844253750674,19
38,1.5587959289550781,0.02818475745895902,0.0009996891021728516,4.264961199760036e-07,"['elu', 'identity']",0.001,0.1,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 0.1}",-0.012449907308392292,-0.05406497203652833,-0.02466372835115573,-0.025705935824059348,-0.028558665099766664,-0.029088641723980468,0.013652604085803946,15
39,1.5562103271484375,0.02644301344384949,0.0008911609649658204,0.00047940839846101154,"['elu', 'identity']",0.001,10.0,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.001, 'model__llambda': 10}",-0.08699145541863923,-0.08678561443899627,-0.07900305677033913,-0.08139138518990106,-0.08405008835531516,-0.08364432003463818,0.0030936300311094358,34
40,1.5681066036224365,0.024707329327010672,0.0009007453918457031,0.00019860276225661748,"['elu', 'identity']",0.01,0.0,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0}",-0.0058109970715339975,-0.008440196868341581,-0.007269243037061704,-0.0053033208163710335,-0.014259687629819367,-0.008216689084625537,0.003216846589067169,3
41,1.585252332687378,0.020118755327806836,0.0010001182556152344,7.893059424041199e-07,"['elu', 'identity']",0.01,0.001,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.001}",-0.008292734867847987,-0.008383284235835932,-0.014148285880720644,-0.006075160496268883,-0.009363047450041066,-0.009252502586142903,0.0026740647562868464,7
42,1.5517763137817382,0.026014267069072363,0.0008007049560546875,0.0004003552892894281,"['elu', 'identity']",0.01,0.1,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 0.1}",-0.06071230327111442,-0.06031345619480982,-0.05302679242440014,-0.05559966918159086,-0.058507851310625886,-0.05763201447650823,0.002925197308005642,21
43,1.5789912223815918,0.07672804348687508,0.0010017871856689454,2.182018506745825e-06,"['elu', 'identity']",0.01,10.0,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.01, 'model__llambda': 10}",-0.08689953687025076,-0.0860131270871936,-0.07861180138881488,-0.08140876035836392,-0.08393651677039804,-0.08337394849500425,0.0030414315567180894,32
44,1.598640537261963,0.008848469299725185,0.001314687728881836,0.00040843362573113345,"['elu', 'identity']",0.1,0.0,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0}",-0.009259483259533179,-0.0071533721873843215,-0.008530698576213502,-0.014104626115592257,-0.022106857323502163,-0.012231007492445083,0.005465299246411292,12
45,1.5836692810058595,0.011111416391397809,0.0013998985290527345,0.0004894735078026317,"['elu', 'identity']",0.1,0.001,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.001}",-0.006395742783091112,-0.015304494530804725,-0.007141482856610175,-0.0075649829567339035,-0.007130544172914021,-0.008707449460030787,0.0033199127345383975,4
46,1.5858771324157714,0.04279389844575954,0.0007999897003173828,0.0003999949176611146,"['elu', 'identity']",0.1,0.1,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 0.1}",-0.08692763702097012,-0.0709532644899695,-0.0786448912328491,-0.065626196281222,-0.08387473021307629,-0.0772053438476174,0.007927687561621039,27
47,1.5749788761138916,0.025682077360168445,0.000800466537475586,0.0004002337338717614,"['elu', 'identity']",0.1,10.0,"{'model__activations': ['elu', 'identity'], 'model__epsilon': 0.1, 'model__llambda': 10}",-0.08690150391060839,-0.0860230129626775,-0.07861363509042549,-0.08128155891100926,-0.08389709865703804,-0.08334336190635173,0.0030583942205045776,28
